source_csv,experiment,repetition,scheduler,scheduler_impl,cpus,total_tasks,admitted_tasks,delayed_tasks,rejected_tasks,completed_tasks,failed_tasks,deadline_completed_tasks,offered_deadline_tasks,deadline_successes,accepted_deadline_tasks,accepted_deadline_misses,deadline_misses,deadline_goodput,accepted_miss_rate,admission_rate,delay_rate,rejection_rate,completion_rate,deadline_miss_ratio,mean_response_ms,p50_response_ms,p95_response_ms,throughput_tasks_s,goodput_deadline_tasks_s,cpu_utilization,jain_class_service_fairness,workload_psi_some_avg10_final,workload_psi_some_total_us,workload_psi_some_stall_fraction,critical_offered_tasks,critical_completed_tasks,critical_rejected_tasks,critical_completion_rate,critical_rejection_rate,critical_offered_deadline_tasks,critical_deadline_successes,critical_deadline_goodput,critical_accepted_deadline_tasks,critical_accepted_deadline_misses,critical_accepted_miss_rate,critical_p50_response_ms,critical_p95_response_ms,interactive_offered_tasks,interactive_completed_tasks,interactive_rejected_tasks,interactive_completion_rate,interactive_rejection_rate,interactive_offered_deadline_tasks,interactive_deadline_successes,interactive_deadline_goodput,interactive_accepted_deadline_tasks,interactive_accepted_deadline_misses,interactive_accepted_miss_rate,interactive_p50_response_ms,interactive_p95_response_ms,batch_offered_tasks,batch_completed_tasks,batch_rejected_tasks,batch_completion_rate,batch_rejection_rate,batch_offered_deadline_tasks,batch_deadline_successes,batch_deadline_goodput,batch_accepted_deadline_tasks,batch_accepted_deadline_misses,batch_accepted_miss_rate,batch_p50_response_ms,batch_p95_response_ms,duration_s,scheduler_cpu_time_ms,scheduler_cpu_fraction,metadata_cache_hits,metadata_registry_reads,metadata_misses,local_dispatches,dispatch_attempts,tasks_dequeued,notify_cycles,average_tasks_per_notify_cycle,average_decision_wall_us,decision_wall_ns_per_dispatch,max_decision_wall_us,average_cycle_wall_us,max_cycle_wall_us,core_user_dispatches,core_kernel_dispatches,core_cancelled_dispatches,core_bounced_dispatches,core_failed_dispatches,core_congestion_events
results/paper-secondary-v1/periodic/eevdf/rep-00/tasks.csv,periodic-sporadic,0,eevdf,eevdf,4,75,75,0,0,75,0,75,75,74,75,1,1,0.9866666666666667,0.013333333333333334,1.0,0.0,0.0,1.0,0.013333333333333334,83.13419618666667,78.416825,109.72658759999999,7.9911869567569465,7.88463779733352,0.07966613598703533,0.9999990376323261,0.0,13249,0.0014116698132009703,40,40,0,1.0,0.0,40,39,0.975,40,1,0.025,74.171451,112.39668815,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,83.499939,108.64885749999999,0,0,0,,,0,0,,0,0,,,,9.385339175,,,,,,,,,,,,,,,,,,,,,
results/paper-secondary-v1/periodic/eevdf/rep-01/tasks.csv,periodic-sporadic,1,eevdf,eevdf,4,75,75,0,0,75,0,75,75,73,75,2,2,0.9733333333333334,0.02666666666666667,1.0,0.0,0.0,1.0,0.02666666666666667,84.56650842666667,74.346496,147.59407229999997,8.455639693159059,8.23015596800815,0.08386863594345174,0.999998076044737,0.0,5501,0.0006201929860275731,40,40,0,1.0,0.0,40,39,0.975,40,1,0.025,71.0389325,97.54245609999988,35,35,0,1.0,0.0,35,34,0.9714285714285714,35,1,0.02857142857142857,80.63391,161.61903739999994,0,0,0,,,0,0,,0,0,,,,8.869819756,,,,,,,,,,,,,,,,,,,,,
results/paper-secondary-v1/periodic/eevdf/rep-02/tasks.csv,periodic-sporadic,2,eevdf,eevdf,4,75,75,0,0,75,0,75,75,75,75,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,78.63160918666667,75.201277,110.49505880000001,7.721938872127419,7.721938872127419,0.07592133903360436,0.9999998139374129,0.0,6677,0.0006874584779892637,40,40,0,1.0,0.0,40,40,1.0,40,0,0.0,69.0816835,82.1897455,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,82.367518,112.4092646,0,0,0,,,0,0,,0,0,,,,9.712586598,,,,,,,,,,,,,,,,,,,,,
results/paper-secondary-v1/periodic/eevdf/rep-03/tasks.csv,periodic-sporadic,3,eevdf,eevdf,4,75,75,0,0,75,0,75,75,75,75,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,85.92846921333334,80.936722,124.00963289999999,9.404448942121734,9.404448942121734,0.0943679955055341,0.9999997919626307,0.0,19448,0.0024386363070184464,40,40,0,1.0,0.0,40,40,1.0,40,0,0.0,74.77493150000001,94.20329869999998,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,87.477874,145.2949837,0,0,0,,,0,0,,0,0,,,,7.974948927,,,,,,,,,,,,,,,,,,,,,
results/paper-secondary-v1/periodic/eevdf/rep-04/tasks.csv,periodic-sporadic,4,eevdf,eevdf,4,75,75,0,0,75,0,75,75,74,75,1,1,0.9866666666666667,0.013333333333333334,1.0,0.0,0.0,1.0,0.013333333333333334,80.33848921333333,76.802635,104.0247261,8.352004489930708,8.240644430064966,0.08351841238866946,1.0,0.0,7158,0.0007971153085189869,40,40,0,1.0,0.0,40,39,0.975,40,1,0.025,70.969896,98.24224949999999,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,82.402853,105.15236139999999,0,0,0,,,0,0,,0,0,,,,8.97988023,,,,,,,,,,,,,,,,,,,,,
results/paper-secondary-v1/periodic/eevdf/rep-05/tasks.csv,periodic-sporadic,5,eevdf,eevdf,4,75,75,0,0,75,0,75,75,75,75,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,75.75812341333334,74.628039,92.9960624,8.119772471130961,8.119772471130961,0.08022056376610504,0.9999979034837816,0.0,5428,0.0005876549996439848,40,40,0,1.0,0.0,40,40,1.0,40,0,0.0,69.55868699999999,89.29437929999997,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,78.460918,92.9960624,0,0,0,,,0,0,,0,0,,,,9.236712022,,,,,,,,,,,,,,,,,,,,,
results/paper-secondary-v1/periodic/eevdf/rep-06/tasks.csv,periodic-sporadic,6,eevdf,eevdf,4,75,75,0,0,75,0,75,75,74,75,1,1,0.9866666666666667,0.013333333333333334,1.0,0.0,0.0,1.0,0.013333333333333334,80.10899893333334,75.409826,105.073073,7.541899088261931,7.441340433751773,0.07482813932648152,0.9999980338612224,0.0,5670,0.000570167571072602,40,40,0,1.0,0.0,40,39,0.975,40,1,0.025,70.293219,93.95899604999997,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,82.282521,106.05498559999998,0,0,0,,,0,0,,0,0,,,,9.94444491,,,,,,,,,,,,,,,,,,,,,
results/paper-secondary-v1/periodic/eevdf/rep-07/tasks.csv,periodic-sporadic,7,eevdf,eevdf,4,75,75,0,0,75,0,75,75,75,75,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,79.67059431999999,76.957286,105.2222364,8.383806166909368,8.383806166909368,0.08302028062307525,0.9999948676011533,0.0,12747,0.0014249116961279162,40,40,0,1.0,0.0,40,40,1.0,40,0,0.0,71.4045815,90.92628984999999,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,83.531515,108.76025129999998,0,0,0,,,0,0,,0,0,,,,8.945817509,,,,,,,,,,,,,,,,,,,,,
results/paper-secondary-v1/periodic/eevdf/rep-08/tasks.csv,periodic-sporadic,8,eevdf,eevdf,4,75,75,0,0,75,0,75,75,75,75,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,77.8489108,73.248284,98.49843039999993,6.586294333530497,6.586294333530497,0.06548379765973647,0.9999963988968585,0.0,6447,0.0005661578609102815,40,40,0,1.0,0.0,40,40,1.0,40,0,0.0,69.89761,85.14030804999999,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,80.590158,123.64083979999992,0,0,0,,,0,0,,0,0,,,,11.38728338,,,,,,,,,,,,,,,,,,,,,
results/paper-secondary-v1/periodic/eevdf/rep-09/tasks.csv,periodic-sporadic,9,eevdf,eevdf,4,75,75,0,0,75,0,75,75,75,75,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,80.76617065333333,76.059359,112.21488669999997,8.965607661119588,8.965607661119588,0.08925529852789865,0.9999997312646777,0.0,7941,0.000949278539159342,40,40,0,1.0,0.0,40,40,1.0,40,0,0.0,70.555923,104.29000759999998,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,83.020245,120.23935119999996,0,0,0,,,0,0,,0,0,,,,8.365300249,,,,,,,,,,,,,,,,,,,,,
